grade_A_Component_1,grade_A_Component_2,max_luminosity,thickness,xmin,xmax,ymin,ymax,pixel_area,x_component_1,x_component_2,x_component_3,x_component_4,x_component_5,class,max_luminosity_binned,thickness_binned
0,1,4.919980925828125,39,23.0,23.811761799581316,1495.276563047786,1495.4584581324887,19.519221295943137,0,0,0,0,0,2,5.0,0.0
1,0,5.087596335232384,75,4.58257569495584,5.5677643628300215,898.9466057558702,899.2913877047862,20.199009876724155,1,0,0,0,0,1,7.0,1.0
1,0,4.919980925828125,196,24.289915602982237,24.596747752497688,2049.7165657719606,2049.9385356639355,16.1245154965971,0,0,0,0,0,2,5.0,4.0
0,1,4.882801922586371,36,4.898979485566356,5.744562646538029,1024.6555518807284,1024.492557318012,19.157244060668017,0,0,0,0,0,2,4.0,0.0
0,1,5.075173815233827,50,21.908902300206645,21.97726097583591,792.1458199094407,792.3067587746555,10.04987562112089,0,0,0,1,0,1,7.0,0.0
0,1,4.804021044733257,40,6.6332495807108,14.628738838327793,1438.5155543128478,1438.6302513154658,80.83316151184488,0,0,1,0,0,1,3.0,0.0
1,0,4.882801922586371,103,20.85665361461421,27.055498516937366,2176.477429242031,2176.418617821489,45.40925015897091,0,0,0,0,0,2,4.0,1.0
0,1,4.997212273764115,40,6.782329983125268,15.198684153570664,834.0941193894128,834.356638374742,133.60389215887386,0,0,1,0,0,1,6.0,0.0
1,0,5.030437921392435,75,20.149441679609886,20.396078054371138,796.3968859808532,796.1519955385404,13.711309200802088,0,1,0,0,0,1,6.0,1.0
0,1,4.990432586778736,38,30.854497241083024,31.25699921617557,1518.3204536592398,1518.2186930742225,18.439088914585774,0,0,0,0,0,2,6.0,0.0
1,0,4.90527477843843,74,13.74772708486752,14.45683229480096,1379.2186193638775,1378.8611242616132,11.789826122551595,0,1,0,0,0,1,5.0,1.0
0,1,4.997212273764115,49,28.372521918222215,28.53068523537421,524.0362582875349,522.7035488687636,5.744562646538029,0,0,0,1,0,1,6.0,0.0
0,1,4.983606621708336,42,28.0,28.442925306655784,893.6861865330582,894.1124090403846,24.819347291981714,0,0,0,0,0,2,6.0,0.0
1,0,4.77912349311153,75,10.770329614269007,11.489125293076057,1062.1746560712131,1062.0560248875763,12.767145334803704,0,1,0,0,0,1,3.0,1.0
1,0,4.919980925828125,68,15.066519173319364,15.620499351813308,711.6937543634903,711.7963191812669,18.841443681416774,0,1,0,0,0,1,5.0,1.0
1,0,5.1647859739235145,69,4.69041575982343,5.291502622129181,1285.6181392621995,1285.4878451389573,19.849433241279208,1,0,0,0,0,1,8.0,1.0
1,0,5.062595033026967,79,19.519221295943137,20.92844953645635,1082.4167404470425,1082.343291197391,15.427248620541512,0,0,0,0,0,1,7.0,1.0
0,1,4.919980925828125,45,22.759613353482084,23.173260452512935,788.3362226867417,787.6515727147379,29.24038303442689,0,0,0,0,0,2,5.0,0.0
0,1,4.882801922586371,41,34.597687784012386,34.72751070837067,721.9189705223156,721.7617335381532,19.595917942265423,0,0,0,0,0,1,4.0,0.0
0,1,4.718498871295094,53,36.45545226711637,36.6333181680284,1640.3039352510255,1640.3371604642748,20.808652046684813,1,0,0,0,0,1,2.0,0.0
0,1,4.912654885736052,51,35.2845575287547,35.35533905932738,892.3900492497661,892.4231059312617,16.15549442140351,0,0,0,1,0,1,5.0,0.0
0,1,5.017279836814924,49,31.28897569432403,31.304951684997057,985.8919819128259,985.6911280923655,16.881943016134134,0,0,0,1,0,1,6.0,0.0
1,0,4.795790545596741,70,40.0374824383352,40.124805295477756,1252.4943113643271,1253.126091021969,14.7648230602334,0,0,0,0,0,1,3.0,1.0
1,0,4.983606621708336,97,23.45207879911715,23.727621035409346,1557.694129153731,1557.9059663535536,15.620499351813308,0,0,0,0,0,2,6.0,1.0
1,0,4.997212273764115,72,6.0,7.3484692283495345,1543.3674222297166,1543.0900816219382,39.28103868280471,0,1,0,0,0,1,6.0,1.0
1,0,5.099866427824199,143,11.090536506409418,11.704699910719626,886.4005866424052,886.4705296849975,9.486832980505138,0,0,0,0,1,1,7.0,2.0
0,1,4.890349128221754,151,22.58317958127243,22.693611435820433,325.1953259196694,325.33213797594607,24.020824298928627,1,0,0,0,0,1,4.0,2.0
1,0,4.61512051684126,65,40.59556626036888,41.012193308819754,975.6966741769699,975.633127768835,28.965496715920477,0,0,0,0,0,1,2.0,1.0
1,0,5.087596335232384,86,31.096623610932426,31.22498999199199,267.4172769287729,268.1119169302252,10.816653826391969,0,0,0,0,0,1,7.0,1.0
0,1,5.0369526024136295,42,22.891046284519195,23.874672772626646,516.811377583737,516.470715529932,17.26267650163207,0,0,0,0,0,2,7.0,0.0
1,0,4.564348191467836,197,25.199206336708304,25.475478405713993,2239.4519418822097,2239.526512457488,21.563858652847824,0,0,0,0,0,2,1.0,4.0
0,1,4.948759890378168,197,3.0,4.0,627.5388434192739,627.1538886110809,14.696938456699069,0,0,0,0,0,2,5.0,4.0
1,0,5.0369526024136295,72,37.64306044943742,37.960505792204614,2438.940753687961,2438.9065172736737,17.549928774784245,0,0,0,0,1,1,7.0,1.0
1,0,4.48863636973214,203,25.25866188063018,25.337718918639855,583.5666200186573,584.4073921503731,20.199009876724155,0,0,0,0,0,2,1.0,4.0
0,1,5.043425116919247,155,8.717797887081348,9.695359714832659,882.5814410013389,882.9711207055416,40.69397989875161,1,0,0,0,0,1,7.0,2.0
0,1,4.976733742420574,37,6.244997998398398,15.0996688705415,837.9152701795092,837.8842402146015,134.53252394867198,0,0,1,0,0,1,6.0,0.0
0,1,5.43372200355424,42,28.827070610799147,29.0516780926679,221.5784285529618,220.45861289593563,25.37715508089904,0,0,1,0,0,1,9.0,0.0
0,1,4.897839799950911,178,32.77193921634788,32.90896534380867,610.6152634842991,611.1121010092993,17.435595774162696,0,0,0,0,0,2,5.0,3.0
0,1,4.859812404361672,36,20.83266665599966,21.071307505705477,315.52812869853614,317.1671483618693,27.982137159266443,1,0,0,0,0,1,4.0,0.0
1,0,4.844187086458591,102,39.8622628559895,39.97499218261337,1578.8926499290571,1579.4489545407916,18.439088914585774,1,0,0,0,0,1,4.0,1.0
0,1,5.003946305945459,38,6.082762530298219,14.933184523068078,1133.7795200125993,1133.55326297444,125.84116973391498,0,0,1,0,0,1,6.0,0.0
0,1,4.875197323201151,44,6.782329983125268,14.7648230602334,1270.9213193585194,1270.9850510529225,80.02499609497022,0,0,1,0,0,1,4.0,0.0
1,0,4.8283137373023015,67,3.1622776601683795,4.898979485566356,1467.5891795730847,1467.4341552519486,17.349351572897472,0,1,0,0,0,1,4.0,1.0
1,0,4.955827057601261,99,37.3496987939662,37.68288736283355,1103.0580220459847,1102.5089568797162,18.303005217723125,0,0,0,0,0,2,5.0,1.0
0,1,4.90527477843843,178,34.56877203488721,34.942810419312295,1088.286726924481,1087.830409576787,64.45928947793328,0,1,0,0,0,1,5.0,3.0
0,1,4.962844630259907,35,24.61706725018234,27.147743920996454,1437.658512999523,1437.5423472023353,44.77722635447622,0,0,0,0,0,2,5.0,0.0
1,0,4.532599493153256,66,1.7320508075688772,5.656854249492381,911.5475851539512,911.0883601495522,33.94112549695428,0,1,0,0,0,1,1.0,1.0
1,0,4.68213122712422,75,40.099875311526844,40.18706259482024,1469.1358003942319,1469.3879678287828,15.716233645501712,0,0,0,0,0,1,2.0,1.0
1,0,4.897839799950911,96,7.745966692414834,35.31288716601915,2170.635621194861,2170.9530165344436,125.75770354137356,0,0,0,0,0,2,5.0,1.0
0,1,5.313205979041787,44,28.583211855912904,28.77498913987632,202.62033461624725,199.75234666956982,10.583005244258363,0,0,1,0,0,1,9.0,0.0
0,1,4.948759890378168,50,24.06241883103193,24.145392935299274,1090.1110035221184,1089.9055004907536,17.72004514666935,0,0,0,1,0,1,5.0,0.0
0,1,4.882801922586371,40,32.72613634390714,33.24154027718932,223.25545905979544,221.90313201935658,27.349588662354687,0,0,0,0,0,1,4.0,0.0
1,0,4.882801922586371,75,32.63433774416144,32.93933818400121,1824.1162243672961,1824.14719800788,21.18962010041709,0,0,0,0,0,1,4.0,1.0
0,1,4.5217885770490405,219,22.781571499789035,23.08679276123039,117.48191350161096,119.19731540601072,14.317821063276353,0,0,0,0,0,2,1.0,4.0
0,1,4.875197323201151,185,34.72751070837067,34.91418050019218,555.1135019074928,555.2170746653961,11.74734012447073,0,0,0,0,0,2,4.0,3.0
1,0,4.727387818712341,74,6.244997998398398,7.810249675906654,344.6810119516304,343.77027212951384,40.93897898091744,0,1,0,0,0,1,3.0,1.0
0,1,4.912654885736052,42,28.106938645110393,28.30194339616981,3226.4100793296566,3226.4227869267224,11.789826122551595,0,0,0,0,0,2,5.0,0.0
1,0,4.624972813284271,69,40.54626986542659,40.792156108742276,1246.6543225770326,1246.8299803902696,23.323807579381203,0,0,0,0,0,2,2.0,1.0
1,0,4.859812404361672,303,32.526911934581186,32.68026927673638,972.5024421563166,972.1928820969633,13.30413469565007,0,0,0,0,0,2,4.0,6.0
1,0,4.736198448394496,301,33.52610922848042,33.734255586866,910.4773473294105,910.5130421910495,14.866068747318506,0,0,0,0,0,2,3.0,6.0
1,0,4.8283137373023015,79,10.0,11.269427669584644,980.7685761687106,979.9877550255411,27.54995462791182,0,0,0,0,0,1,4.0,1.0
1,0,5.043425116919247,69,23.83275057562597,24.08318915758459,730.3204775987047,729.2667550354945,19.390719429665317,0,0,0,0,0,1,7.0,1.0
1,0,5.056245805348308,100,12.767145334803704,13.038404810405298,976.9677579122045,976.3319107762483,12.68857754044952,0,0,0,0,0,2,7.0,1.0
0,1,5.0238805208462765,40,2.0,15.905973720586866,339.57326160933223,337.99260346936586,125.24775447088862,0,0,1,0,0,1,6.0,0.0
0,1,4.859812404361672,170,11.489125293076057,13.19090595827292,663.5246792697315,663.6444831383743,22.847319317591726,0,0,0,0,0,2,4.0,3.0
0,1,4.983606621708336,45,6.244997998398398,13.638181696985855,1563.0396668031174,1562.8790740169247,76.15773105863909,0,0,1,0,0,1,6.0,0.0
1,0,4.955827057601261,103,36.0416425818802,36.193922141707716,581.3148888511286,581.1892979055963,9.695359714832659,0,0,0,0,0,2,5.0,1.0
0,1,4.762173934797756,40,15.0,18.65475810617763,360.70347932893577,361.05816705899343,58.489315263559035,0,0,1,0,0,1,3.0,0.0
1,0,4.948759890378168,67,8.602325267042627,9.539392014169456,1425.9067290675082,1425.9193525582014,12.96148139681572,0,1,0,0,0,1,5.0,1.0
0,1,4.51085950651685,66,36.49657518178932,36.66060555964672,630.6314296005235,631.538597395282,30.099833886584822,0,0,0,0,0,2,1.0,1.0
0,1,4.762173934797756,53,27.92848008753788,28.284271247461902,1094.5190724697309,1094.6743808091976,21.236760581595302,0,0,0,0,0,2,3.0,0.0
1,0,4.969813299576001,104,20.8806130178211,21.213203435596427,1639.5468886250248,1640.0051829186395,17.832554500127006,0,0,0,0,0,2,6.0,1.0
1,0,4.941642422609304,83,11.090536506409418,11.532562594670797,353.7711124441904,355.66276161555066,14.594519519326424,0,0,0,0,0,1,5.0,1.0
0,1,4.852030263919617,36,6.4031242374328485,14.45683229480096,2701.9548478832876,2702.0283122128826,71.33021800050803,0,0,1,0,0,1,4.0,0.0
0,1,4.997212273764115,45,24.020824298928627,24.186773244895647,478.43076824134124,477.53638604822567,25.03996805109783,0,0,0,0,0,1,6.0,0.0
1,0,5.081404364984463,75,13.92838827718412,15.329709716755891,844.2588465630669,843.8755832467248,28.0,0,0,0,0,0,1,7.0,1.0
1,0,4.919980925828125,73,39.92492955535426,40.149719799769464,2084.6810307574633,2084.4207828555154,15.968719422671311,0,0,0,0,0,2,5.0,1.0
0,1,4.976733742420574,44,12.24744871391589,13.416407864998739,1662.992483446633,1662.776894234461,20.09975124224178,0,0,1,0,0,1,6.0,0.0
0,1,4.867534450455582,38,32.46536616149585,32.77193921634788,926.0701917241479,926.1204025395402,15.132745950421556,0,0,0,0,0,2,4.0,0.0
0,1,4.948759890378168,55,17.349351572897472,17.52141546793523,1013.6547735792498,1014.4762195340016,10.099504938362077,0,0,0,1,0,1,5.0,0.0
1,0,4.976733742420574,103,25.019992006393608,25.45584412271571,1403.3563339366092,1403.1942132149775,19.313207915827967,0,0,0,0,0,2,6.0,1.0
0,1,5.0689042022202315,39,23.323807579381203,23.706539182259394,496.96478748498873,498.36131471052204,19.493588689617926,0,0,0,0,0,2,7.0,0.0
1,0,4.762173934797756,74,24.55605831561735,24.839484696748443,1125.4754550855384,1125.032443976617,10.770329614269007,0,1,0,0,0,1,3.0,1.0
1,0,4.976733742420574,79,18.466185312619388,18.81488772222678,758.0903640068248,757.7466595109477,18.867962264113206,0,0,0,0,0,2,6.0,1.0
0,1,4.912654885736052,38,8.717797887081348,9.327379053088816,1057.9026420233574,1057.5343966037228,24.779023386727733,0,0,0,0,0,1,5.0,0.0
1,0,4.90527477843843,145,21.236760581595302,21.354156504062622,447.1241438347967,448.34696385723413,11.045361017187261,1,0,0,0,0,1,5.0,2.0
1,0,4.882801922586371,295,33.0,33.18132004607411,949.6688896662879,949.4782777925991,10.099504938362077,0,0,0,0,0,2,4.0,6.0
0,1,5.181783550292085,96,10.63014581273465,11.0,282.8338735017431,282.17902119044925,16.46207763315433,0,0,0,0,0,2,8.0,1.0
0,1,4.948759890378168,41,16.911534525287763,18.947295321496416,1512.0208331898077,1511.837292832797,18.411952639521967,0,0,0,0,0,2,5.0,0.0
0,1,5.0238805208462765,44,21.494185260204677,21.748563170931547,3220.034782420836,3220.1796533733955,18.466185312619388,0,0,0,0,0,2,6.0,0.0
1,0,5.062595033026967,95,34.14674215792775,34.713109915419565,2153.7497533371884,2154.0167130270834,19.544820285692065,0,0,0,0,0,2,7.0,1.0
1,0,5.111987788356544,74,6.0,8.774964387392123,1553.1741692418143,1553.2778244731367,11.224972160321824,0,0,0,0,0,2,7.0,1.0
0,1,4.927253685157205,38,28.42534080710379,28.635642126552707,388.63993618772633,389.24413932646434,16.64331697709324,0,0,0,0,0,2,5.0,0.0
1,0,4.882801922586371,72,34.828149534535996,34.95711658589707,750.1153244668449,750.1453192548761,13.416407864998739,0,0,0,0,0,1,4.0,1.0
0,1,4.875197323201151,41,12.24744871391589,13.152946437965905,1724.7188176627517,1724.8217299187763,15.0996688705415,0,0,1,0,0,1,4.0,0.0
1,0,4.897839799950911,67,9.9498743710662,10.44030650891055,1374.8159876870795,1374.3525748511552,12.609520212918492,0,1,0,0,0,1,5.0,1.0
1,0,4.890349128221754,69,5.385164807134504,6.782329983125268,1559.9948717864427,1559.862814480812,25.475478405713993,0,1,0,0,0,1,4.0,1.0
0,1,5.0238805208462765,55,29.34280150224242,29.46183972531247,926.6822540655454,926.4183720112636,11.575836902790225,0,0,0,1,0,1,6.0,0.0
0,1,5.093750200806762,38,6.244997998398398,15.0996688705415,935.8717860903811,936.9306271010677,138.0470934138057,0,0,1,0,0,1,7.0,0.0
1,0,5.0689042022202315,199,19.6468827043885,19.974984355438178,2034.268910444241,2034.0818567599486,11.61895003862225,0,0,0,0,0,2,7.0,4.0
0,1,4.9344739331306915,36,6.48074069840786,13.416407864998739,1604.3462843164502,1604.1365278554067,77.0454411370329,0,0,1,0,0,1,5.0,0.0
1,0,5.056245805348308,81,12.84523257866513,17.88854381999832,911.0718961750495,911.224999657055,68.53466276272175,0,0,0,0,0,1,7.0,1.0
0,1,4.8283137373023015,220,23.45207879911715,23.664319132398465,296.0168914099329,296.25833321613084,23.916521486202797,0,0,0,0,0,2,4.0,4.0
0,1,4.882801922586371,93,39.64845520319802,39.7994974842648,750.7249829331644,750.8608393037954,30.4138126514911,1,0,0,0,0,1,4.0,1.0
1,0,5.176149732573829,75,30.93541659651604,31.240998703626616,1504.5979529429117,1504.4783148985564,14.106735979665885,0,0,0,0,0,2,8.0,1.0
0,1,5.030437921392435,44,6.48074069840786,14.38749456993816,1312.547142010526,1312.407711041047,110.81064930772673,0,0,1,0,0,1,6.0,0.0
1,0,4.8283137373023015,76,33.734255586866,34.02939905434711,1505.1687613022002,1505.3331857100607,17.378147196982766,0,0,0,0,0,2,4.0,1.0
1,0,4.836281906951478,65,38.961519477556315,39.102429592034305,1098.6009284540041,1098.057375550112,18.05547008526779,0,0,0,0,0,1,4.0,1.0
1,0,4.897839799950911,66,18.947295321496416,19.28730152198591,808.4559357194429,808.0,9.643650760992955,0,0,0,0,0,1,5.0,1.0
1,0,4.844187086458591,58,40.32369030731191,40.422765862815474,1304.6616419593242,1305.05632062375,23.130067012440755,1,0,0,0,0,1,4.0,0.0
0,1,4.836281906951478,41,6.708203932499369,14.832396974191326,1213.7495623068212,1214.191088750037,84.10112960002381,0,0,1,0,0,1,4.0,0.0
0,1,5.017279836814924,41,11.789826122551595,12.649110640673518,422.3967329419109,423.90800888872104,18.110770276274835,0,0,1,0,0,1,6.0,0.0
0,1,4.852030263919617,304,15.394804318340652,15.968719422671311,321.00778806751714,322.7026495088009,18.0,0,0,0,0,0,2,4.0,6.0
0,1,4.919980925828125,170,34.51086785347479,34.66987164671943,1030.960232016735,1030.583329964152,19.183326093250876,0,1,0,0,0,1,5.0,3.0
0,1,4.990432586778736,150,10.488088481701515,10.954451150103322,901.7100420867009,901.8614084214936,25.787593916455254,1,0,0,0,0,1,6.0,2.0
1,0,4.634728988229636,210,24.95996794869737,25.199206336708304,556.7333293417954,556.6309369770962,10.583005244258363,1,0,0,0,0,1,2.0,4.0
1,0,5.0369526024136295,81,9.746794344808963,10.392304845413264,2151.8905641319216,2152.110824283917,15.165750888103101,0,0,0,0,0,1,7.0,1.0
0,1,4.787491742782046,41,6.324555320336759,14.730919862656235,1452.074722595225,1452.5515481386537,82.74660113865706,0,0,1,0,0,1,3.0,0.0
1,0,4.9344739331306915,74,32.64965543462902,32.78719262151,1174.4956364329328,1174.8161558303495,11.575836902790225,0,0,0,0,0,1,5.0,1.0
0,1,4.852030263919617,35,4.58257569495584,5.196152422706632,1410.57541450289,1410.4088059849882,17.97220075561143,0,0,0,0,0,1,4.0,0.0
0,1,4.955827057601261,222,28.879058156387302,29.017236257093817,915.8738996171908,915.6423974456403,11.789826122551595,1,0,0,0,0,1,5.0,4.0
0,1,4.919980925828125,44,15.362291495737216,15.937377450509228,253.9389690457138,254.13579047430528,20.85665361461421,0,0,1,0,0,1,5.0,0.0
1,0,5.003946305945459,115,34.08812109811862,34.26368339802363,1376.8678222690803,1376.9241082935544,9.899494936611665,0,0,0,0,0,2,6.0,2.0
0,1,4.875197323201151,38,8.0,14.247806848775006,2786.6928427797707,2786.6829744339416,66.86553671361654,0,0,1,0,0,1,4.0,0.0
0,1,5.0369526024136295,41,6.324555320336759,8.366600265340756,1177.0832595870183,1176.9222574155015,28.39013913315678,0,0,1,0,0,1,7.0,0.0
0,1,4.7535901911063645,37,3.872983346207417,5.477225575051661,1041.7797271976451,1041.1911447952293,18.547236990991408,0,0,0,0,0,2,3.0,0.0
0,1,4.836281906951478,105,24.819347291981714,25.03996805109783,1482.1045847037922,1482.2128727008142,18.601075237738275,0,0,0,0,1,1,4.0,1.0
0,1,4.867534450455582,203,3.1622776601683795,4.123105625617661,634.9425170832396,634.9614161506194,20.12461179749811,0,0,0,0,0,2,4.0,4.0
1,0,5.0238805208462765,62,33.63034344160047,33.76388603226827,1681.9164664156183,1682.2045059980073,16.61324772583615,0,0,0,0,0,1,6.0,1.0
1,0,4.77912349311153,65,18.973665961010276,19.261360284258224,1188.1906412693208,1188.327816723988,18.76166303929372,0,1,0,0,0,1,3.0,1.0
0,1,4.890349128221754,42,29.9833287011299,30.116440692751194,919.081606822811,919.2333762434869,12.767145334803704,0,0,0,0,0,2,4.0,0.0
0,1,4.9344739331306915,41,14.628738838327793,24.839484696748443,1509.3038130210896,1508.9357176500264,57.784080852774665,0,0,0,0,0,2,5.0,0.0
0,1,4.962844630259907,36,11.0,12.24744871391589,610.8273078374934,610.8101177943928,20.322401432901575,0,0,0,0,0,2,5.0,0.0
0,1,4.948759890378168,35,12.609520212918492,13.19090595827292,509.19347992683487,510.6750434473962,18.24828759089466,0,0,0,0,0,2,5.0,0.0
0,1,4.90527477843843,45,17.435595774162696,17.578395831246947,1318.5829515051375,1318.3527600759974,17.204650534085253,0,0,0,1,0,1,5.0,0.0
0,1,5.049856007249537,46,17.52141546793523,17.97220075561143,1020.5282945612042,1020.921152685162,18.083141320025124,0,0,0,1,0,1,7.0,0.0
1,0,5.062595033026967,83,27.748873851023216,30.298514815086232,608.5852446453167,609.7245279632434,27.459060435491963,0,0,0,0,0,2,7.0,1.0
0,1,5.0106352940962555,41,32.83291031876401,33.13608305156178,309.9387036173443,310.5591731055452,28.495613697550013,0,0,0,0,0,2,6.0,0.0
0,1,5.0689042022202315,59,8.246211251235321,10.0,645.5757120586245,646.7611614808051,104.80458005259122,1,0,0,0,0,1,7.0,0.0
1,0,4.859812404361672,74,38.06573262134856,38.24918299781056,1443.3457659202802,1443.9331701986764,12.0,0,0,0,0,0,1,4.0,1.0
1,0,5.062595033026967,145,27.23967694375247,27.440845468024488,558.3905443325486,558.8192910055986,17.11724276862369,0,0,0,0,0,2,7.0,2.0
0,1,4.852030263919617,128,15.0,15.459624833740307,847.6785947515721,847.4438034465767,19.974984355438178,1,0,0,0,0,1,4.0,2.0
1,0,5.049856007249537,76,31.937438845342623,32.202484376209235,1491.562603446466,1491.4234811078977,18.411952639521967,0,0,0,0,0,2,7.0,1.0
0,1,4.882801922586371,39,31.32091952673165,31.480152477394387,944.1064558618376,944.494044449196,10.954451150103322,0,0,0,0,0,2,4.0,0.0
0,1,4.9344739331306915,41,7.14142842854285,8.18535277187245,2195.8292283326587,2196.014571900651,25.69046515733026,1,0,0,0,0,1,5.0,0.0
0,1,4.890349128221754,41,3.0,4.47213595499958,1102.5420626896735,1101.759501887776,13.30413469565007,0,0,0,0,0,2,4.0,0.0
0,1,4.852030263919617,105,25.0,25.179356624028344,1390.7929392975793,1390.546295525611,14.317821063276353,0,0,0,0,1,1,4.0,1.0
1,0,4.8283137373023015,81,38.65229618017538,38.82009788756334,739.8864777788549,739.4822513083055,20.024984394500787,0,0,0,0,0,1,4.0,1.0
0,1,4.882801922586371,44,4.795831523312719,6.164414002968976,1069.0098222186734,1069.630309966953,20.174241001832016,0,0,0,0,0,2,4.0,0.0
1,0,4.948759890378168,69,17.204650534085253,17.60681686165901,1150.4520850517852,1150.4281811569117,18.083141320025124,0,1,0,0,0,1,5.0,1.0
0,1,4.9344739331306915,38,23.49468024894146,23.853720883753127,2150.7773013494448,2150.4964543100273,15.033296378372908,0,0,0,0,0,1,5.0,0.0
0,1,4.836281906951478,55,16.852299546352718,17.11724276862369,346.2903406103035,346.09825194588893,12.328828005937952,0,0,0,0,0,2,4.0,0.0
1,0,4.867534450455582,66,9.16515138991168,9.433981132056603,1699.0950532562915,1698.9070015748362,15.165750888103101,0,0,0,0,0,2,4.0,1.0
0,1,4.890349128221754,42,4.242640687119285,5.916079783099616,995.5460813041253,996.0712825897552,20.54263858417414,0,0,0,0,0,2,4.0,0.0
0,1,4.997212273764115,54,28.337254630609507,28.442925306655784,1158.0777175992982,1158.2594700670486,17.406895185529212,0,0,0,1,0,1,6.0,0.0
0,1,4.962844630259907,40,6.782329983125268,14.66287829861518,1201.9330264203577,1202.641259894238,80.09993757800315,0,0,1,0,0,1,5.0,0.0
1,0,4.605170185988092,72,33.24154027718932,33.421549934136806,1173.544204535986,1173.6319695713814,18.16590212458495,0,0,0,0,0,2,1.0,1.0
0,1,5.003946305945459,43,6.48074069840786,14.696938456699069,1696.006485836655,1695.7567632181215,79.74333827975852,0,0,1,0,0,1,6.0,0.0
0,1,5.093750200806762,43,6.6332495807108,14.89966442575134,1105.2669360837679,1105.534259984737,125.35948308763881,0,0,1,0,0,1,7.0,0.0
0,1,4.948759890378168,35,18.708286933869708,18.947295321496416,948.3664903401005,948.5525815683599,18.193405398660254,0,0,0,0,0,2,5.0,0.0
0,1,4.983606621708336,178,31.336879231984796,31.496031496047245,851.040539574937,851.4881091359996,15.937377450509228,0,0,0,0,0,1,6.0,3.0
0,1,5.017279836814924,42,13.674794331177344,14.594519519326424,633.6268618043272,634.9582663451197,22.315913604421397,0,0,0,0,0,2,6.0,0.0
0,1,4.912654885736052,39,6.6332495807108,13.74772708486752,1523.8028087649661,1523.7046957990253,99.27738916792686,0,0,1,0,0,1,5.0,0.0
0,1,4.852030263919617,38,19.235384061671343,19.44222209522358,551.2494897956823,550.4879653543754,16.822603841260722,0,0,0,0,0,1,4.0,0.0
1,0,4.867534450455582,73,11.874342087037917,13.564659966250536,974.2899978959036,973.9851128225729,64.0,0,1,0,0,0,1,4.0,1.0
0,1,4.852030263919617,178,27.440845468024488,27.676705006196094,651.5412496534659,651.4414785688734,18.110770276274835,0,0,0,0,0,1,4.0,3.0
0,1,5.41610040220442,101,31.336879231984796,31.811947441173732,183.54018633530913,185.52627846210896,16.278820596099706,0,0,0,0,0,2,9.0,1.0
1,0,4.77912349311153,71,8.366600265340756,9.273618495495704,1415.118369607292,1414.4988511836975,20.322401432901575,0,1,0,0,0,1,3.0,1.0
0,1,5.332718793265369,195,12.68857754044952,12.84523257866513,218.37124352807996,218.26589289213283,6.782329983125268,0,0,0,0,0,2,9.0,4.0
1,0,4.330733340286331,75,1.4142135623730951,3.3166247903554,1597.2635975317287,1597.0288037477596,10.535653752852738,0,1,0,0,0,1,0.0,1.0
0,1,5.293304824724492,43,32.07802986469088,32.51153641401772,605.0330569481307,605.6583195168708,27.23967694375247,0,0,1,0,0,1,9.0,0.0
0,1,4.90527477843843,45,12.609520212918492,13.490737563232042,767.032593831579,766.56963154041,15.748015748023622,0,0,0,0,0,2,5.0,0.0
1,0,4.68213122712422,72,8.888194417315589,9.273618495495704,1094.4144553138906,1093.957037547636,18.920887928424502,0,1,0,0,0,1,2.0,1.0
0,1,5.327876168789581,40,7.211102550927978,10.954451150103322,740.1445804705996,740.164170978304,16.278820596099706,0,0,0,0,0,2,9.0,0.0
1,0,4.897839799950911,97,30.54504869860253,30.675723300355934,522.1915357414365,520.6303871269905,17.663521732655695,0,0,0,0,0,1,5.0,1.0
1,0,4.5217885770490405,68,2.23606797749979,4.47213595499958,469.6477403331139,470.23823749244383,18.57417562100671,0,1,0,0,0,1,1.0,1.0
1,0,4.672828834461906,72,3.1622776601683795,5.0990195135927845,1607.4874805111235,1607.2311594789344,17.406895185529212,0,1,0,0,0,1,2.0,1.0
1,0,4.912654885736052,75,7.280109889280518,8.94427190999916,1317.8247227913128,1318.0857331751984,16.55294535724685,0,1,0,0,0,1,5.0,1.0
1,0,4.919980925828125,74,7.54983443527075,8.48528137423857,2030.057142052903,2030.1297988059778,13.856406460551018,0,0,0,0,0,1,5.0,1.0
0,1,4.948759890378168,225,12.206555615733702,13.19090595827292,483.235967204429,482.3712263392169,46.3033476111609,0,0,0,0,0,2,5.0,4.0
0,1,4.997212273764115,45,22.15851980616034,22.38302928559939,2046.1803439579805,2046.417845895603,8.366600265340756,0,0,0,0,0,1,6.0,0.0
1,0,4.836281906951478,55,27.964262908219126,28.071337695236398,1298.662773779244,1298.7085893301853,11.874342087037917,1,0,0,0,0,1,4.0,0.0
0,1,4.941642422609304,41,33.015148038438355,33.15116890850155,2337.6545938183426,2337.8629130040968,17.944358444926362,0,0,0,0,0,1,5.0,0.0
1,0,4.762173934797756,65,40.92676385936225,41.10960958218893,1375.6111369133357,1375.3763121415172,11.61895003862225,0,0,0,0,0,2,3.0,1.0
0,1,4.844187086458591,41,35.014282800023196,35.17101079013795,674.7088260872241,675.4983345649343,17.11724276862369,0,0,0,0,0,2,4.0,0.0
0,1,5.0369526024136295,45,28.930952282978865,29.49576240750525,867.4762244580539,868.3731916635842,19.79898987322333,0,0,0,0,0,2,7.0,0.0
