grade_A_Component_1,grade_A_Component_2,max_luminosity,thickness,xmin,xmax,ymin,ymax,pixel_area,log_area,x_component_1,x_component_2,x_component_3,x_component_4,x_component_5,max_luminosity_binned,thickness_binned
0,1,4.844187086458591,65,24.879710609249457,25.059928172283335,1061.8003578827802,1061.060318737818,11.224972160321824,11.225081042971173,0,0,0,0,0,1.0,1.0
0,1,4.605170185988092,225,14.491376746189438,15.231546211727817,365.47229717175554,366.30724808553816,34.0,34.00919286204558,0,0,0,0,0,0.0,4.0
0,1,4.836281906951478,36,4.47213595499958,5.196152422706632,1560.1708239805025,1559.697406550386,20.0,20.003596402961126,0,0,0,0,0,1.0,0.0
1,0,4.77912349311153,70,8.660254037844387,9.797958971132712,1547.4504838604691,1547.283425879047,26.664583251946766,26.66738497816269,0,0,0,0,0,1.0,1.0
0,1,4.948759890378168,43,6.48074069840786,14.866068747318506,1379.2954723336113,1379.660465476923,84.65813605318746,84.66012349114257,0,0,1,0,0,2.0,0.0
0,1,5.087596335232384,42,6.782329983125268,15.066519173319364,994.7170451942602,995.240674409964,127.10625476348518,127.10668433611292,0,0,1,0,0,3.0,0.0
0,1,4.955827057601261,45,6.324555320336759,13.152946437965905,1617.494667688274,1617.611510839361,91.63514609580758,91.63598382327766,0,0,1,0,0,2.0,0.0
1,0,4.875197323201151,79,32.29551052391029,32.49615361854384,1583.1118090646662,1583.1377072131154,16.30950643030009,16.331657063361767,0,0,0,0,0,2.0,1.0
1,0,4.990432586778736,150,17.578395831246947,17.804493814764857,915.1196643062589,914.8207474691421,15.491933384829668,15.500418429648363,0,0,0,0,0,3.0,2.0
1,0,4.51085950651685,66,40.98780306383839,41.10960958218893,1444.480183318553,1444.470145070503,19.339079605813716,19.356441453915586,0,0,0,0,0,0.0,1.0
1,0,4.969813299576001,71,8.06225774829855,10.44030650891055,946.9060143435566,947.4550121245863,55.06359959174482,55.0662707979463,0,1,0,0,0,2.0,1.0
0,1,4.990432586778736,35,28.24889378365107,28.495613697550013,475.3198922830813,474.2910498839294,20.639767440550294,20.65553831406891,0,0,0,0,0,3.0,0.0
0,1,5.017279836814924,39,6.557438524302,13.96424004376894,1279.3826636311749,1279.0617655140818,115.0782342582645,115.07909575234807,0,0,1,0,0,3.0,0.0
1,0,4.9344739331306915,58,19.4164878389476,19.621416870348583,1063.5530076117504,1063.7095468218756,8.831760866327848,8.840481935174815,0,0,0,0,0,2.0,0.0
0,1,5.081404364984463,104,33.66006535941367,34.11744421846396,536.2844394535422,536.5882965551895,14.696938456699069,14.698248579920087,0,0,0,0,0,3.0,1.0
0,1,5.049856007249537,43,6.4031242374328485,13.96424004376894,1345.850288850881,1345.54115507479,108.96788517723927,108.97216415836638,0,0,1,0,0,3.0,0.0
0,1,4.955827057601261,54,24.61706725018234,24.657656011875904,1150.1095599985247,1149.9247801486842,15.132745950421556,15.146955930112993,0,0,0,1,0,2.0,0.0
0,1,4.919980925828125,44,38.8329756778952,39.06404996924922,2091.1200348138796,2091.0215206926973,22.538855339169288,22.54561154248079,0,0,0,0,0,2.0,0.0
1,0,4.736198448394496,72,27.622454633866266,27.820855486487112,1071.4410856412032,1071.4868174644055,15.7797338380595,15.788442243964806,0,0,0,0,0,1.0,1.0
0,1,4.762173934797756,195,9.433981132056603,10.392304845413264,680.6577701018332,679.9514688564177,14.0,14.022620338628334,0,0,0,0,0,1.0,4.0
0,1,5.147494476813453,43,4.47213595499958,13.114877048604,2048.860903038564,2053.1821643487942,390.80301943562307,390.8036795486154,0,0,1,0,0,3.0,0.0
0,1,4.919980925828125,51,27.129319932501073,27.16615541441225,1034.3244171922076,1034.3427865074518,17.74823934929885,17.755631145104985,0,0,0,1,0,2.0,0.0
0,1,4.804021044733257,40,28.42534080710379,28.5657137141714,402.5369548252682,402.8175765777854,11.916375287812984,11.918280376693154,1,0,0,0,0,1.0,0.0
0,1,4.948759890378168,40,6.4031242374328485,14.66287829861518,1501.6104687967515,1501.64043632289,79.05694150420949,79.06208709745707,0,0,1,0,0,2.0,0.0
1,0,4.90527477843843,58,27.349588662354687,27.60434748368452,1094.969405965299,1095.639995618999,11.74734012447073,11.771793748553561,0,0,0,0,0,2.0,0.0
0,1,5.3981627015177525,38,16.09347693943108,16.492422502470642,354.4460466700115,352.34074416677953,15.716233645501712,15.743838126702073,0,0,1,0,0,4.0,0.0
1,0,5.017279836814924,104,32.264531609803356,32.57299494980466,1129.7092546314736,1130.0792007642651,19.8997487421324,19.90336196523889,0,0,0,0,0,3.0,1.0
0,1,4.574710978503383,71,35.66510900025401,35.94440151122286,582.9408203239846,583.7944843864149,16.0,16.025532258548406,0,0,0,0,0,0.0,1.0
1,0,4.804021044733257,77,35.94440151122286,36.138621999185304,1064.0704863870626,1064.2086261631223,17.029386365926403,17.038409167872583,0,0,0,0,0,1.0,1.0
1,0,4.804021044733257,201,11.61895003862225,12.36931687685298,1943.8505600997212,1943.7152569242235,16.64331697709324,16.66528523761029,0,0,0,0,0,1.0,4.0
1,0,4.983606621708336,104,30.380915061926625,30.59411708155671,1782.8805344161453,1783.1194575798897,19.390719429665317,19.407757986522174,0,0,0,0,0,3.0,1.0
0,1,4.962844630259907,41,6.6332495807108,14.035668847618199,1559.3662174101373,1559.6643869756083,94.90521587352299,94.90919972636414,0,0,1,0,0,2.0,0.0
0,1,4.7535901911063645,35,4.898979485566356,5.744562646538029,1322.274177317246,1322.4394126008192,20.71231517720798,20.714005632160795,0,0,0,0,0,1.0,0.0
0,1,5.0689042022202315,40,2.0,15.0,696.9002798105336,697.1570841639638,150.31965939290842,150.32039408209678,0,0,1,0,0,3.0,0.0
0,1,4.852030263919617,42,6.6332495807108,14.035668847618199,774.6921969401783,775.942652520146,77.92303895511263,77.92489211652632,0,0,1,0,0,1.0,0.0
1,0,4.941642422609304,78,34.307433596816885,34.583232931581165,1766.6103135666337,1766.2165778861888,14.071247279470288,14.080775693760142,0,0,0,0,0,2.0,1.0
0,1,4.882801922586371,102,25.0,25.25866188063018,1419.4523591864574,1419.3118050661033,26.94438717061496,26.948931918786837,0,0,0,0,1,2.0,1.0
1,0,4.9344739331306915,81,27.676705006196094,27.92848008753788,823.1403282551523,822.6293211404515,20.37154878746336,20.375067245299423,0,0,0,0,0,2.0,1.0
1,0,4.189654742026425,65,1.0,4.0,1650.7534643307583,1650.5720220578078,13.856406460551018,13.887610290544318,0,1,0,0,0,0.0,1.0
0,1,5.308267697401205,36,34.87119154832539,34.9857113690718,446.9272871508295,445.7420778880989,19.261360284258224,19.27130648428538,0,0,1,0,0,4.0,0.0
1,0,5.049856007249537,89,29.274562336608895,29.359836511806396,120.7435298473587,124.63546846704592,14.594519519326424,14.611757271641554,0,0,0,0,0,3.0,1.0
0,1,5.220355825078324,44,29.29163703175362,29.478805945967352,720.9029060837527,720.1687302292429,8.0,8.02903465997292,0,0,1,0,0,4.0,0.0
1,0,3.7612001156935624,68,22.0,23.643180835073778,1210.4759394552211,1211.0251855349666,39.20459156782532,39.21590426022772,0,0,0,0,0,0.0,1.0
0,1,4.990432586778736,170,34.87119154832539,35.07135583350036,916.4087515950511,917.174465409935,42.638011210655684,42.64369809039792,0,1,0,0,0,3.0,3.0
1,0,4.969813299576001,76,19.79898987322333,20.09975124224178,2018.0849833443585,2018.2608850195754,9.9498743710662,9.985468376566162,0,0,0,0,0,2.0,1.0
0,1,4.820281565605037,44,36.51027252705737,36.53765181289022,1331.0379408566835,1331.6294529635486,11.489125293076057,11.52548477595199,0,0,0,0,1,1.0,0.0
0,1,4.844187086458591,104,25.0,25.219040425836983,1412.948689797333,1413.1843474932773,36.180105030251084,36.18346865328704,0,0,0,0,1,1.0,1.0
1,0,4.812184355372417,82,25.612496949731394,25.826343140289914,580.5807437385432,580.1077486122729,13.527749258468683,13.540125377336414,0,0,0,0,0,1.0,1.0
0,1,5.043425116919247,35,18.57417562100671,19.026297590440446,532.6527949799945,531.9718037640716,16.55294535724685,16.558439025761,0,0,0,0,0,3.0,0.0
0,1,4.859812404361672,43,21.563858652847824,23.600847442411894,1469.9132627471595,1470.3730819081259,18.973665961010276,18.982679620127033,0,0,0,0,0,1.0,0.0
0,1,4.927253685157205,46,18.05547008526779,18.384776310850235,606.6259143821668,606.5212279879411,16.852299546352718,16.87107921416,0,0,0,1,0,2.0,0.0
0,1,4.919980925828125,43,4.242640687119285,5.0990195135927845,1059.14352190815,1059.3483846214144,13.490737563232042,13.517922960496968,0,0,0,0,0,2.0,0.0
0,1,5.389071729816501,43,28.21347195933177,28.407745422683583,311.9663443386161,309.44304807185443,16.673332000533065,16.67537146682823,0,0,0,0,0,4.0,0.0
0,1,4.90527477843843,45,7.3484692283495345,13.228756555322953,565.9752644771678,566.5509685809388,62.928530890209096,62.93514349185385,0,0,1,0,0,2.0,0.0
1,0,4.941642422609304,63,32.41913015489465,32.72613634390714,1117.8926603211955,1118.6706396433224,17.88854381999832,17.91456548083993,0,0,0,0,0,2.0,1.0
0,1,4.955827057601261,46,17.663521732655695,17.97220075561143,1207.4452368534153,1207.7971684020458,11.874342087037917,11.889122944455622,0,0,0,1,0,2.0,0.0
1,0,4.962844630259907,84,32.28002478313795,32.48076353782343,1481.7985693069081,1481.9902158921293,14.422205101855956,14.452788741476075,0,0,0,0,0,2.0,1.0
1,0,4.948759890378168,99,32.78719262151,32.848135411313685,929.2959700762723,928.9418711630992,17.4928556845359,17.507860336773295,0,0,0,0,0,2.0,1.0
0,1,4.962844630259907,55,33.83784863137726,33.98529093593286,1040.4734499255615,1041.1930656703396,17.916472867168917,17.924825028312497,0,0,0,1,0,2.0,0.0
0,1,4.997212273764115,39,6.782329983125268,14.628738838327793,1079.3159870955308,1078.9012929828195,122.98780427343192,122.98923175716855,0,0,1,0,0,3.0,0.0
0,1,4.844187086458591,53,29.257477676655586,29.274562336608895,367.4901359220408,366.4819231558359,16.61324772583615,16.64188752533454,0,0,0,1,0,1.0,0.0
1,0,4.983606621708336,100,36.22154055254967,36.46916505762094,986.0375246409236,985.7499682982495,21.400934559032695,21.415622585528695,0,0,0,0,0,3.0,1.0
1,0,4.795790545596741,58,2.449489742783178,4.358898943540674,1621.871758185585,1621.7213077468027,19.595917942265423,19.60366841034785,0,0,0,0,0,1.0,0.0
0,1,4.927253685157205,119,35.05709628591621,35.32704346531139,364.09064805347583,366.360478217834,26.77685567799177,26.79219833929164,0,0,0,0,0,2.0,2.0
0,1,4.6913478822291435,49,36.98648401781386,37.094473981982816,2043.4676410454852,2043.3058997614626,16.1245154965971,16.14615640751166,0,0,0,0,0,0.0,0.0
0,1,4.787491742782046,195,7.615773105863909,9.643650760992955,414.8541912527822,415.0951698104906,52.773099207835045,52.778192250394184,0,0,0,0,0,1.0,4.0
1,0,4.882801922586371,84,20.0,20.12461179749811,2174.1269512151307,2173.994250222387,15.7797338380595,15.8017348559489,0,0,0,0,0,2.0,1.0
0,1,5.123963979403259,95,16.3707055437449,16.76305461424021,427.3242328724174,427.96378351444645,21.236760581595302,21.243721506432568,0,0,0,0,0,3.0,1.0
0,1,4.875197323201151,117,36.40054944640259,36.59234892706397,312.7363106516415,311.3085286335728,25.92296279363144,25.929868680938768,0,0,0,0,1,2.0,2.0
0,1,4.990432586778736,176,34.91418050019218,34.97141690009142,859.1338661698769,859.0762480711477,19.390719429665317,19.390880328996257,0,1,0,0,0,3.0,3.0
0,1,4.990432586778736,145,21.236760581595302,21.61018278497431,606.8179298603494,607.3186972257647,30.04995840263344,30.059888667420086,1,0,0,0,0,3.0,2.0
0,1,4.875197323201151,37,6.6332495807108,13.2664991614216,605.0413209029612,606.5072134773008,64.03905058634146,64.04416886675962,0,0,1,0,0,2.0,0.0
1,0,5.003946305945459,54,20.784609690826528,21.071307505705477,1260.1670524180515,1260.0341265219763,19.570385790780925,19.589026383582844,0,0,0,0,0,3.0,0.0
0,1,4.976733742420574,86,39.97499218261337,40.162171256046406,1313.063974069809,1313.1012908378393,32.202484376209235,32.21604133110891,1,0,0,0,0,2.0,1.0
0,1,5.017279836814924,44,35.4400902933387,35.52463933666322,812.3373683390417,811.9944581091671,15.748015748023622,15.769647107135157,0,0,0,0,0,3.0,0.0
0,1,4.969813299576001,153,9.746794344808963,10.295630140987,866.311145028159,866.9146440105854,23.515952032609693,23.52862266965012,1,0,0,0,0,2.0,2.0
0,1,5.303304908059076,100,12.68857754044952,13.2664991614216,86.24384035976135,87.49285685128815,15.297058540778355,15.320198358280795,0,0,0,0,0,4.0,1.0
0,1,5.056245805348308,40,6.557438524302,15.132745950421556,1170.7706863429746,1170.4452144376514,107.93053321465618,107.93218708900586,0,0,1,0,0,3.0,0.0
1,0,4.912654885736052,69,33.49626844888845,33.734255586866,713.0715251642011,711.8876315824008,12.806248474865697,12.841323823584316,0,0,0,0,0,2.0,1.0
1,0,4.836281906951478,80,33.51119216023208,33.704599092705436,559.3299562869845,559.3415772137809,13.152946437965905,13.158070947189454,0,0,0,0,0,1.0,1.0
1,0,4.919980925828125,78,30.56141357987225,30.72458299147443,1117.7267107839912,1117.3338802703515,12.165525060596439,12.173918686881837,0,0,0,0,0,2.0,1.0
1,0,4.859812404361672,79,18.65475810617763,18.894443627691185,1509.1931619246093,1509.2378871470196,16.401219466856727,16.413933094322786,0,0,0,0,0,1.0,1.0
1,0,4.90527477843843,117,34.48187929913333,34.583232931581165,488.515097003153,489.49668027474917,12.206555615733702,12.237553512044588,1,0,0,0,0,2.0,2.0
0,1,5.030437921392435,205,4.47213595499958,5.291502622129181,205.03658210182886,205.92717159228891,23.08679276123039,23.098306851687003,1,0,0,0,0,3.0,4.0
0,1,4.962844630259907,39,28.809720581775867,29.0,1565.345009893985,1565.8627015163238,17.916472867168917,17.927338485011823,0,0,0,0,0,2.0,0.0
0,1,4.836281906951478,37,6.782329983125268,14.560219778561036,1275.2376249154509,1275.6841301827033,76.2102355330306,76.21433389376347,0,0,1,0,0,1.0,0.0
0,1,4.941642422609304,42,6.6332495807108,14.0,1403.5693784063544,1403.5298358068487,104.97142468310126,104.97592991577034,0,0,1,0,0,2.0,0.0
0,1,4.820281565605037,36,7.681145747868608,8.12403840463596,1993.0085298362374,1992.7684260846768,28.89636655359978,28.910543937176076,0,0,0,0,0,1.0,0.0
0,1,4.795790545596741,97,24.979991993593593,25.099800796022265,1453.6151485176536,1453.6918518035382,34.655446902326915,34.66713657106027,0,0,0,0,1,1.0,1.0
0,1,4.867534450455582,174,36.09709129556009,36.29049462324811,405.73636760832767,405.458999160211,20.73644135332772,20.757161924003945,0,0,0,0,0,2.0,3.0
1,0,4.969813299576001,148,30.0,30.347981810987037,832.9549807762722,833.2592633748515,8.06225774829855,8.097799315771654,0,0,0,0,0,2.0,2.0
0,1,4.882801922586371,45,12.767145334803704,13.114877048604,522.8479702552168,522.154191786296,26.92582403567252,26.937411883352116,1,0,0,0,0,2.0,0.0
0,1,4.859812404361672,43,33.61547262794322,33.823069050575526,3391.2863341216116,3391.012533152893,20.09975124224178,20.122301414694576,0,0,0,0,0,1.0,0.0
0,1,4.912654885736052,39,6.782329983125268,13.820274961085254,1341.3634854132567,1341.584138248511,107.80538019969133,107.80983816271412,0,0,1,0,0,2.0,0.0
0,1,4.795790545596741,254,40.27406113120453,40.38564101261734,428.8764390824005,428.8053171312128,19.0,19.012838923636554,1,0,0,0,0,1.0,5.0
1,0,4.382026634673881,67,6.4031242374328485,8.12403840463596,1071.2581388255587,1071.8269449869229,22.11334438749598,22.129540643323473,0,1,0,0,0,0.0,1.0
1,0,4.962844630259907,99,33.83784863137726,33.97057550292606,770.9513603334519,771.5827888178948,22.80350850198276,22.809636840040415,0,0,0,0,0,2.0,1.0
0,1,4.941642422609304,35,17.832554500127006,18.384776310850235,855.6459548200996,855.6716660027957,17.11724276862369,17.12530067012456,0,0,0,0,0,2.0,0.0
0,1,4.962844630259907,37,14.89966442575134,15.684387141358123,799.2014764751126,799.1695689902112,12.569805089976535,12.601683482331762,0,0,0,0,0,2.0,0.0
1,0,5.030437921392435,70,21.307275752662516,21.93171219946131,826.1216617423853,826.2989773683615,22.693611435820433,22.703391592853247,0,0,0,0,0,3.0,1.0
0,1,5.0369526024136295,39,31.0322412983658,31.22498999199199,2043.9425138687243,2044.2103609951691,19.0,19.023162271834682,1,0,0,0,0,3.0,0.0
0,1,5.0689042022202315,39,6.244997998398398,13.856406460551018,1216.3120487769575,1216.734564315488,116.42594212631478,116.42740595827173,0,0,1,0,0,3.0,0.0
0,1,4.962844630259907,40,6.244997998398398,14.142135623730951,1448.686301446935,1448.3573454089292,104.97618777608568,104.98022773025842,0,0,1,0,0,2.0,0.0
1,0,4.7535901911063645,68,9.273618495495704,10.04987562112089,1396.6402543246418,1396.6116138712293,27.459060435491963,27.46406992270703,0,1,0,0,0,1.0,1.0
0,1,4.983606621708336,40,21.02379604162864,21.37755832643195,792.3692321134131,792.1887401370964,25.15949125081825,25.17035039526924,0,0,0,0,0,3.0,0.0
0,1,4.969813299576001,42,6.324555320336759,14.628738838327793,1491.1421796730183,1490.8400316600034,79.49842765740716,79.49980050764458,0,0,1,0,0,2.0,0.0
1,0,4.7535901911063645,65,19.026297590440446,19.339079605813716,1217.9109162824677,1218.1703493354285,20.396078054371138,20.4034310240743,0,1,0,0,0,1.0,1.0
0,1,4.890349128221754,39,6.244997998398398,14.832396974191326,1222.81969235043,1223.210938473001,86.21484790916237,86.21968647383257,0,0,1,0,0,2.0,0.0
0,1,4.844187086458591,42,6.244997998398398,14.696938456699069,1733.160408040756,1732.920656002461,81.76796438703852,81.76846081103666,0,0,1,0,0,1.0,0.0
1,0,4.962844630259907,66,14.142135623730951,14.832396974191326,1101.1553023983492,1101.0867359113904,28.460498941515414,28.469587651419214,0,1,0,0,0,2.0,1.0
1,0,4.941642422609304,82,32.72613634390714,33.090784215548595,1638.845020128505,1638.5756009412567,16.431676725154983,16.448353446957753,0,0,0,0,0,2.0,1.0
1,0,4.8283137373023015,70,12.083045973594572,12.489995996796797,1312.6016151140452,1312.8948929750622,18.384776310850235,18.40723626360442,0,1,0,0,0,1.0,1.0
0,1,5.225746673713202,100,33.331666624997915,33.67491648096547,468.0705075092854,467.98290567070933,14.594519519326424,14.613966566068946,0,0,0,0,0,4.0,1.0
0,1,4.8283137373023015,71,19.44222209522358,19.621416870348583,1633.9938800374987,1634.383981810884,16.0312195418814,16.050733510165983,1,0,0,0,0,1.0,1.0
0,1,5.049856007249537,41,6.6332495807108,15.297058540778355,911.2738337075195,911.9446255118784,138.25700705570043,138.25742442475234,0,0,1,0,0,3.0,0.0
0,1,4.795790545596741,38,6.708203932499369,15.0,1374.2499772603237,1374.3776773507345,82.03048213926333,82.03282531177442,0,0,1,0,0,1.0,0.0
0,1,5.056245805348308,41,6.557438524302,13.784048752090222,1375.7525213496795,1375.3156001441996,112.58330249197702,112.58663652094548,0,0,1,0,0,3.0,0.0
1,0,4.882801922586371,67,4.47213595499958,6.48074069840786,1406.8194624755515,1406.6157968684981,20.445048300260872,20.44710015681971,0,1,0,0,0,2.0,1.0
0,1,4.976733742420574,35,21.42428528562855,21.77154105707724,2041.2603949520992,2041.0928445320658,18.841443681416774,18.842870318695905,0,0,0,0,0,2.0,0.0
0,1,4.836281906951478,74,39.87480407475377,40.0374824383352,1746.6988864712773,1746.8909525210781,12.609520212918492,12.638425462984026,0,0,0,0,0,1.0,1.0
0,1,5.0238805208462765,43,6.48074069840786,14.933184523068078,744.5146069755784,743.4924343932493,129.7073629367277,129.71026770129944,0,0,1,0,0,3.0,0.0
1,0,4.532599493153256,78,1.7320508075688772,3.7416573867739413,929.802667236441,929.8946176852514,29.46183972531247,29.468136267595398,0,0,0,0,0,0.0,1.0
1,0,4.859812404361672,84,33.37663853655727,33.66006535941367,899.2880517387074,898.8943208186378,60.15812497078013,60.165665444711266,0,0,0,0,0,1.0,1.0
1,0,4.844187086458591,72,12.041594578792296,12.806248474865697,968.2112372824434,967.5918561046284,36.51027252705737,36.52345606729307,0,1,0,0,0,1.0,1.0
0,1,5.017279836814924,37,6.6332495807108,21.447610589527216,821.2734014930716,820.9403145174441,129.73819792181484,129.73831720490173,0,0,1,0,0,3.0,0.0
1,0,4.672828834461906,68,39.824615503479755,39.949968710876355,1269.7480064957772,1270.1810894514215,17.0,17.028883777190153,0,0,0,0,0,0.0,1.0
1,0,4.955827057601261,153,34.10278580995987,34.249087579087416,548.9462633081675,548.5262072134749,16.09347693943108,16.09351325255293,0,0,0,0,0,2.0,2.0
1,0,5.093750200806762,69,5.385164807134504,6.48074069840786,1591.9912060058623,1592.4195427085162,17.4928556845359,17.51848718616952,0,1,0,0,0,3.0,1.0
0,1,5.049856007249537,51,29.257477676655586,29.376861643136763,488.50179119425957,487.17963832656227,6.557438524302,6.63116100901288,0,0,0,1,0,3.0,0.0
0,1,4.927253685157205,37,35.52463933666322,36.09709129556009,1982.0645801789608,1982.0335516837247,48.98979485566356,48.99902971161381,0,0,0,0,0,2.0,0.0
0,1,4.976733742420574,39,9.695359714832659,13.114877048604,1552.8918185115149,1552.7704273330298,46.184412955021955,46.18939603726237,0,0,1,0,0,2.0,0.0
0,1,4.919980925828125,41,6.48074069840786,14.0,761.5188769820483,761.0880369576176,78.35815209663893,78.36391980493546,0,0,1,0,0,2.0,0.0
0,1,4.8283137373023015,43,6.6332495807108,14.628738838327793,1227.0876089342603,1226.9975550097888,80.79603950689662,80.79910501429755,0,0,1,0,0,1.0,0.0
1,0,4.77912349311153,301,32.0,32.18695387886216,634.9425170832396,636.1564273038512,7.483314773547883,7.512726389146474,0,0,0,0,0,1.0,6.0
0,1,4.9344739331306915,47,29.732137494637012,30.28200785945344,862.9403223862007,863.4483192409375,19.05255888325765,19.063455180709454,0,0,0,0,0,2.0,0.0
1,0,4.836281906951478,103,24.698178070456937,24.758836806279895,459.45837678727764,458.9825704751761,9.797958971132712,9.818250534625086,0,0,0,0,0,1.0,1.0
0,1,4.882801922586371,35,7.14142842854285,13.490737563232042,588.0331623301529,588.6510001690306,60.8276253029822,60.834752701257436,0,0,1,0,0,2.0,0.0
0,1,4.875197323201151,36,2.23606797749979,4.242640687119285,1141.1516113120115,1141.329926007375,18.0,18.017892020974116,0,0,0,0,0,2.0,0.0
0,1,4.90527477843843,70,32.55764119219941,32.68026927673638,606.515457346307,606.5822285560301,15.165750888103101,15.186346198286595,1,0,0,0,0,2.0,1.0
0,1,5.44673737166631,35,29.206163733020468,29.58039891549808,366.4055130589604,368.50373132439245,30.0,30.001948942475977,0,0,1,0,0,4.0,0.0
0,1,5.062595033026967,42,6.48074069840786,14.933184523068078,1108.535069359558,1107.975631500982,106.63957989414625,106.64190486105545,0,0,1,0,0,3.0,0.0
0,1,4.941642422609304,47,34.68429039204925,34.84250278036869,1139.2695027955413,1139.5051557584109,15.329709716755891,15.339109655060362,0,0,0,1,0,2.0,0.0
0,1,5.0369526024136295,42,34.55430508634199,34.9857113690718,416.29076376974785,415.92667623031826,16.3707055437449,16.376605503758984,0,0,0,0,0,3.0,0.0
0,1,4.962844630259907,38,6.4031242374328485,14.035668847618199,1357.1296916654649,1357.5352665768944,106.69114302508902,106.69538508527248,0,0,1,0,0,2.0,0.0
0,1,5.003946305945459,41,11.575836902790225,12.409673645990857,444.6178134083249,444.71114220356566,19.261360284258224,19.2831723038227,0,0,0,0,0,3.0,0.0
0,1,5.062595033026967,149,18.16590212458495,18.65475810617763,654.642650611767,655.4525154425758,21.071307505705477,21.073641748144883,1,0,0,0,0,3.0,2.0
1,0,5.0238805208462765,73,37.86819245752297,38.34057902536163,2418.9148393442874,2419.1698989529445,20.760539492026695,20.7658968618446,0,0,0,0,1,3.0,1.0
0,1,5.0369526024136295,42,19.026297590440446,19.544820285692065,1044.2255503481995,1044.281092426747,19.697715603592208,19.697819583189382,0,0,0,0,0,3.0,0.0
0,1,5.0238805208462765,98,28.792360097775937,28.965496715920477,800.7658833891464,800.4811053360348,18.138357147217054,18.159271296730026,0,0,0,0,0,3.0,1.0
1,0,4.976733742420574,83,14.106735979665885,16.217274740226856,2111.8373516916495,2111.536170658698,24.1039415863879,24.115420977644657,0,0,0,0,0,2.0,1.0
0,1,4.890349128221754,43,6.782329983125268,14.7648230602334,1444.7093133222336,1444.9121080536352,81.3142054010245,81.31521420607473,0,0,1,0,0,2.0,0.0
0,1,4.787491742782046,37,6.324555320336759,14.696938456699069,1251.6441187494152,1251.6716821914604,79.08223567907018,79.08588617704844,0,0,1,0,0,1.0,0.0
1,0,4.820281565605037,76,21.236760581595302,21.61018278497431,1596.9041924924613,1597.5077464600915,53.62835071116769,53.63582994269914,1,0,0,0,0,1.0,1.0
0,1,5.0238805208462765,44,29.410882339705484,29.748949561287034,249.85996077803262,249.37922928744487,26.645825188948457,26.66063699421518,0,0,0,0,0,3.0,0.0
0,1,4.897839799950911,44,31.368774282716245,31.559467676119,684.1768777151125,684.6137597214944,11.74734012447073,11.767586446193343,0,0,0,0,0,2.0,0.0
0,1,4.927253685157205,36,16.881943016134134,18.411952639521967,1515.0303627320477,1515.3134989169732,14.142135623730951,14.166902014222458,0,0,0,0,0,2.0,0.0
0,1,4.976733742420574,36,27.147743920996454,27.422618401604176,1995.2147754063972,1995.2756701769308,20.73644135332772,20.755755462037204,0,0,0,0,0,2.0,0.0
0,1,4.700480365792417,295,15.491933384829668,15.905973720586866,330.96978714076005,331.7921035829515,18.601075237738275,18.620115458441788,0,0,0,0,0,1.0,6.0
0,1,4.983606621708336,97,12.649110640673518,13.96424004376894,642.3215705548117,642.4344324520597,16.55294535724685,16.562830024562345,0,0,0,0,0,3.0,1.0
1,0,4.804021044733257,78,13.2664991614216,14.38749456993816,1004.0034860497249,1004.3331120698948,22.693611435820433,22.69867827852183,0,0,0,0,0,1.0,1.0
0,1,4.919980925828125,36,6.244997998398398,14.491376746189438,1198.2553984856484,1197.6906946286258,83.3966426182733,83.39809779509767,0,0,1,0,0,2.0,0.0
0,1,4.897839799950911,37,27.073972741361768,27.294688127912362,2005.6722065183035,2005.409434504585,18.083141320025124,18.08874391973645,0,0,0,0,0,2.0,0.0
0,1,5.117993812416755,45,33.51119216023208,33.60059523282288,1337.3858829821706,1338.0261581897419,15.0996688705415,15.113302512879427,0,0,0,1,0,3.0,0.0
1,0,4.844187086458591,66,31.52776554086889,31.74901573277509,1260.9619343977042,1260.7771412902441,11.832159566199232,11.872499903652425,0,0,0,0,0,1.0,1.0
0,1,4.875197323201151,45,35.17101079013795,35.298725189445584,3120.4278552788237,3120.5954559987426,21.047565179849187,21.05721281999753,0,0,0,0,0,2.0,0.0
0,1,4.897839799950911,51,17.349351572897472,17.663521732655695,1046.458790397405,1046.9646603395934,12.68857754044952,12.720225005017447,0,0,0,1,0,2.0,0.0
1,0,4.795790545596741,98,32.41913015489465,32.55764119219941,873.6320735870449,874.216792334716,8.774964387392123,8.782743728731685,0,0,0,0,0,1.0,1.0
1,0,4.927253685157205,99,22.427661492005804,23.021728866442675,1409.2434140346372,1409.4818196770045,26.13426869074396,26.139187085933315,0,0,0,0,0,2.0,1.0
0,1,4.976733742420574,126,38.27531841800928,38.561638969317684,1355.2704527141436,1355.5367940413864,51.836280730777744,51.839036863087536,1,0,0,0,0,2.0,2.0
0,1,4.9344739331306915,117,34.87119154832539,35.12833614050059,1243.024939411917,1242.8382839291683,21.93171219946131,21.941727406033575,0,0,0,0,0,2.0,2.0
1,0,4.875197323201151,73,15.7797338380595,16.278820596099706,1260.9611413521036,1260.7569155075057,15.362291495737216,15.375844821902023,0,1,0,0,0,2.0,1.0
1,0,4.9344739331306915,147,32.18695387886216,32.357379374726875,636.9474075620373,635.8686971380176,19.209372712298546,19.217019969920102,0,0,0,0,0,2.0,2.0
